Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
3168,IX3,507330,507440,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3168.mp4,train
3170,NO,507640,507952,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3170.mp4,train
3176,MUCHO,511636,511694,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3176.mp4,train
3178,IX1,512302,512332,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3178.mp4,train
3181,IX1,513000,513040,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3181.mp4,train
3184,IX3,513770,513870,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3184.mp4,train
3203,IX1,525130,525500,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3203.mp4,train
3205,IX1-5,527130,527190,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3205.mp4,train
3218,IX1,536020,536080,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3218.mp4,train
3227,IX3,543330,543360,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3227.mp4,train
3230,IX2,544730,544820,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3230.mp4,train
3233,NO,545419,545606,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3233.mp4,train
3238,IX1-Q,548055,548165,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3238.mp4,train
3241,NO,549010,549240,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3241.mp4,train
3247,IX3,551480,551650,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3247.mp4,train
3248,SORDO,551850,552130,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3248.mp4,train
3254,IGUAL,559550,559620,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3254.mp4,train
3261,IX3,577080,577170,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3261.mp4,train
3277,IX1,586245,586505,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3277.mp4,train
3279,POCO,587200,587360,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3279.mp4,train
3283,IX3,590402,590482,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3283.mp4,train
3288,IX1,593120,593320,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3288.mp4,train
3290,POCO,593680,593750,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3290.mp4,train
3292,IX1,593880,593970,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3292.mp4,train
3300,IX1,597740,597830,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3300.mp4,train
3302,POCO,598400,598600,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3302.mp4,train
3304,IXloc ,599850,600090,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3304.mp4,train
3306,IX1,600610,600670,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3306.mp4,train
3308,POCO,601800,601980,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3308.mp4,train
3317,IX1,26505,26585,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3317.mp4,train
3325,IX1,32305,32405,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3325.mp4,train
3328,IX1,33440,33660,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3328.mp4,train
3343,IX1,40730,40890,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3343.mp4,train
3346,BIEN,42300,42940,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3346.mp4,train
3348,COSAS,43570,44120,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3348.mp4,train
3363,QUERER,50360,50520,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3363.mp4,train
3365,HASTA,51250,51770,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3365.mp4,train
3377,HASTA,57260,57450,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3377.mp4,train
3378,AHORA,57490,57640,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3378.mp4,train
3384,AMIGO,60473,60644,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3384.mp4,train
3385,SORDO,60765,61195,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3385.mp4,train
3388,IX1,61780,61890,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3388.mp4,train
3392,IX1,62880,63000,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3392.mp4,train
3399,SORDO,66230,66590,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3399.mp4,train
3407,BIEN,79010,79620,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3407.mp4,train
3408,TODO,80001,80155,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3408.mp4,train
3423,IX1,87060,87170,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3423.mp4,train
3426,PERSONA,88220,88370,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3426.mp4,train
3430,TODO,89820,90120,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3430.mp4,train
3439,NO,94172,94381,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3439.mp4,train
3443,YA,96900,97110,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3443.mp4,train
3453,HASTA,102550,103010,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3453.mp4,train
3457,SORDO,105500,107149,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3457.mp4,train
3460,FIN,108215,108970,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3460.mp4,train
3461,IX1,109070,109110,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3461.mp4,train
3464,NO,110017,110109,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3464.mp4,train
3465,IX1-Q,110197,110308,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3465.mp4,train
3469,OYENTE,112570,113030,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3469.mp4,train
3471,IX1,113640,113720,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3471.mp4,train
3475,SORDO,115300,115550,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3475.mp4,train
3477,IX1,116300,116350,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3477.mp4,train
3487,POCO,120570,121090,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3487.mp4,train
3492,FIN,124020,124450,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3492.mp4,train
3493,SORDO,125800,126150,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3493.mp4,train
3495,IX2,126460,126600,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3495.mp4,train
3499,IX3,128870,129080,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3499.mp4,train
3503,IX3,129930,129990,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3503.mp4,train
3506,IX3,132420,132540,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3506.mp4,train
3507,IX1,132610,132680,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3507.mp4,train
3509,VER,132820,132910,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3509.mp4,train
3513,JOVEN,134434,134782,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3513.mp4,train
3517,FIN,137650,137710,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3517.mp4,train
3519,TRES,137851,137978,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3519.mp4,train
3533,IX3,143530,144200,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3533.mp4,train
3535,IX3,144970,145380,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3535.mp4,train
3542,FIN,147840,148070,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3542.mp4,train
3546,FIN,149110,149430,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3546.mp4,train
3551,HASTA,152400,152750,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3551.mp4,train
3552,AHORA,152785,152895,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3552.mp4,train
3567,MUCHO,186446,186722,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3567.mp4,train
3568,MUCHO,189220,189740,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3568.mp4,train
3573,IX3,191360,191560,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3573.mp4,train
3574,IX1,192190,192330,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3574.mp4,train
3578,IX1,193835,193925,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3578.mp4,train
3583,POCO,197430,197630,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3583.mp4,train
3585,IX1,198220,198290,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3585.mp4,train
3587,NO,198630,198800,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3587.mp4,train
3590,IX1,200700,200750,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3590.mp4,train
3599,IX3,205680,205810,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3599.mp4,train
3600,SORDO,206180,206660,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3600.mp4,train
3601,IX1,207080,207150,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3601.mp4,train
3605,IX1,209500,209580,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3605.mp4,train
3609,IX1,211450,211520,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3609.mp4,train
3618,IX1,217240,217330,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3618.mp4,train
3622,IX3,218517,218576,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3622.mp4,train
3625,NO,219400,219850,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3625.mp4,train
3627,IX1,220740,220780,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3627.mp4,train
3629,IX1,221480,221610,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3629.mp4,train
3635,OYENTE,224830,225290,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3635.mp4,train
3637,IX1,228315,228395,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3637.mp4,train
3641,POCO,230420,230500,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3641.mp4,train
3645,IX1,232580,232650,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3645.mp4,train
3650,IX1,234910,234970,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3650.mp4,train
3653,FIN,236340,236770,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3653.mp4,train
3655,SORDO,238150,238929,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3655.mp4,train
3656,IX1,239336,239439,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3656.mp4,train
3661,OYENTE,245330,246190,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3661.mp4,train
3664,IX1,248100,248230,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3664.mp4,train
3666,POCO,248700,249240,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3666.mp4,train
3670,IX3,251760,251960,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3670.mp4,train
3682,IX3,261850,262070,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3682.mp4,train
3684,SORDO,262610,262910,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3684.mp4,train
3689,IX3,264280,264390,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3689.mp4,train
3690,HIJO,264420,264880,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3690.mp4,train
3691,IX3,264940,265210,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3691.mp4,train
3695,SORDO,272810,272910,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3695.mp4,train
3701,SORDO,276520,277657,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3701.mp4,train
3702,IX1,277744,277828,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3702.mp4,train
3707,IX1,279910,279990,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3707.mp4,train
3708,QUERER,280050,280360,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3708.mp4,train
3711,SI,281100,281340,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3711.mp4,train
3712,IX3,281580,281800,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3712.mp4,train
3713,SORDO,281890,282100,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3713.mp4,train
3720,IXloc ,285000,285380,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3720.mp4,train
3723,IX3,287020,287080,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3723.mp4,train
3724,SORDO,287110,287210,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3724.mp4,train
3727,IX1,288295,288405,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3727.mp4,train
3729,IX3,289150,289210,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3729.mp4,train
3736,IX1,291780,291930,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3736.mp4,train
3738,IX1,292420,292560,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3738.mp4,train
3740,IXloc ,293330,293480,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3740.mp4,train
3742,IX1,293650,293830,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3742.mp4,train
3746,SORDO,315680,315940,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3746.mp4,train
3753,NO,328530,328870,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3753.mp4,train
3755,IX1,330040,330180,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3755.mp4,train
3756,SABER-NO,330220,330890,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3756.mp4,train
3759,IX3,334650,334720,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3759.mp4,train
3762,BIEN,337660,337900,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3762.mp4,train
3764,YA,338960,339230,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3764.mp4,train
3781,IX1,367040,367110,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3781.mp4,train
3784,SORDO,368730,369120,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3784.mp4,train
3787,SORDO,372420,372910,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3787.mp4,train
3789,IX1,374013,374164,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3789.mp4,train
3793,SORDO,376790,378815,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3793.mp4,train
3796,IX1,383540,383610,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3796.mp4,train
3806,SORDO,393100,393150,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3806.mp4,train
3811,FIN,396010,396230,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3811.mp4,train
3833,IX1,406780,406810,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3833.mp4,train
3842,MUCHO,412298,413679,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3842.mp4,train
3844,SORDO,415170,415530,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3844.mp4,train
3853,IX1,424150,424230,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3853.mp4,train
3860,IX1,428595,428699,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3860.mp4,train
3876,IX3,447331,447412,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3876.mp4,train
3878,IX3,447940,448030,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3878.mp4,train
3881,IX1,449500,449600,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3881.mp4,train
3892,IX1,454680,454791,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3892.mp4,train
3895,IX1,457040,457150,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3895.mp4,train
3896,IX3,457180,457500,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3896.mp4,train
3898,HASTA,458730,459430,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3898.mp4,train
3899,FIN,459540,460370,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3899.mp4,train
3903,IGUAL,462350,462430,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3903.mp4,train
3904,HASTA,462520,462960,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3904.mp4,train
3906,IX1,463410,463510,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3906.mp4,train
3907,PASADO,464600,464821,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3907.mp4,train
3919,BIEN,474670,475214,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3919.mp4,train
3923,BIEN,478460,479120,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3923.mp4,train
3927,IXloc ,483540,483670,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3927.mp4,train
3940,NO,493450,493960,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3940.mp4,train
3943,IXloc ,495460,495650,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3943.mp4,train
3950,IXloc ,497570,497820,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3950.mp4,train
3953,IXloc ,499370,499610,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3953.mp4,train
3956,IX3,501000,501090,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3956.mp4,train
3959,YA,501800,502120,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3959.mp4,train
3960,IXloc ,502170,502310,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3960.mp4,train
3967,IX3,507330,507440,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3967.mp4,train
3969,NO,507640,507952,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3969.mp4,train
3975,MUCHO,511636,511694,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3975.mp4,train
3977,IX1,512302,512332,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3977.mp4,train
3980,IX1,513000,513040,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3980.mp4,train
3983,IX3,513770,513870,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3983.mp4,train
4002,IX1,525130,525500,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4002.mp4,train
4004,IX1-5,527130,527190,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4004.mp4,train
4017,IX1,536020,536080,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4017.mp4,train
4026,IX3,543330,543360,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4026.mp4,train
4029,IX2,544730,544820,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4029.mp4,train
4032,NO,545419,545606,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4032.mp4,train
4037,IX1-Q,548055,548165,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4037.mp4,train
4040,NO,549010,549240,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4040.mp4,train
4046,IX3,551480,551650,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4046.mp4,train
4047,SORDO,551850,552130,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_4047.mp4,train
