Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
31602,AF-A,67433,67574,i042,CVGT_21/CVGT_2104_i042.mp4,CVGT_2104.eaf_31602.mp4,train
31604,WG-3,923,1151,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31604.mp4,train
31605,KIKKER-A,1463,2012,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31605.mp4,train
31606,WG-3,2101,2203,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31606.mp4,train
31607,WAAR-A,2303,2471,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31607.mp4,train
31609,WG-2,2702,3104,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31609.mp4,train
31610,KIKKER-A,3259,3497,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31610.mp4,train
31611,WG-3,3854,4077,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31611.mp4,train
31612,WG-3,4411,4651,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31612.mp4,train
31613,MEISJE-C,4853,5402,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31613.mp4,train
31614,SLAPEN-A,5681,5808,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31614.mp4,train
31616,WG-3,6118,6228,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31616.mp4,train
31617,MEISJE-C,6252,6341,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31617.mp4,train
31618,IN-B,6406,6583,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31618.mp4,train
31620,IN-A,7232,7567,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31620.mp4,train
31621,KIKKER-A,7711,7948,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31621.mp4,train
31622,HEBBEN-A,8020,8105,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31622.mp4,train
31623,IN-A,8181,8679,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31623.mp4,train
31624,WG-3,8798,8982,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31624.mp4,train
31625,SLAPEN-A,9346,9744,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31625.mp4,train
31626,WEGLOPEN-A,10340,10721,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31626.mp4,train
31627,WEGLOPEN-A,10918,11170,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31627.mp4,train
31628,AF-A,11241,11337,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31628.mp4,train
31629,WG-3,11491,11744,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31629.mp4,train
31632,WEGLOPEN-A,15107,15657,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31632.mp4,train
31633,ZOEKEN-A,15918,16129,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31633.mp4,train
31634,BOS-A,16365,16620,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31634.mp4,train
31635,ZOEKEN-A,16656,16757,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31635.mp4,train
31636,VEEL-A,16807,17002,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31636.mp4,train
31638,VEEL-A,17743,17925,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31638.mp4,train
31644,WAAR-A,20451,20646,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31644.mp4,train
31645,KIKKER-A,20768,20979,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31645.mp4,train
31646,WG-2,21050,21157,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31646.mp4,train
31649,WG-2,21873,22040,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31649.mp4,train
31650,JA-A,23750,24219,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31650.mp4,train
31651,WG-3,24321,24511,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31651.mp4,train
31656,ZOEKEN-A,27308,27658,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31656.mp4,train
31657,KIKKER-A,27850,28112,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31657.mp4,train
31658,WEGLOPEN-A,28218,28318,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31658.mp4,train
31659,ZOEKEN-A,28405,28602,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31659.mp4,train
31660,BOS-A,28686,28886,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31660.mp4,train
31661,ZOEKEN-A,28976,29425,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31661.mp4,train
31662,VEEL-B,29498,29682,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31662.mp4,train
31664,WG-3,30355,30659,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31664.mp4,train
31666,BOOM-5HAND,31148,31329,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31666.mp4,train
31667,IN-A,31408,31953,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31667.mp4,train
31668,FOUT-A,32151,32406,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31668.mp4,train
31669,ANDER-1HAND,32697,32831,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31669.mp4,train
31674,WG-3,34589,34895,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31674.mp4,train
31675,WG-3,35068,35176,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31675.mp4,train
31676,HERT-B,35475,35727,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31676.mp4,train
31677,ONTMOETEN-A,35810,35960,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31677.mp4,train
31678,HERT-B,36212,36544,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31678.mp4,train
31679,WG-3,36791,36958,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31679.mp4,train
31681,VALLEN-A,38026,38233,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31681.mp4,train
31682,IN-B,38353,38439,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31682.mp4,train
31683,WATER-1HAND,38564,38815,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31683.mp4,train
31684,VALLEN-A,39082,39200,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31684.mp4,train
31685,WG-3,39625,39752,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31685.mp4,train
31686,LAATSTE-B,39980,40296,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31686.mp4,train
31687,BOOM-5HAND,40419,40573,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31687.mp4,train
31690,KIKKER-A,41424,41682,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31690.mp4,train
31691,IN-A,41766,41943,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31691.mp4,train
31692,HEBBEN-A,41971,42143,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31692.mp4,train
31695,NAAR-A,43516,43673,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31695.mp4,train
31697,LATEN-A,44376,44654,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31697.mp4,train
31698,TERUG-A,44795,45286,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31698.mp4,train
31699,HUIS-B,45370,45545,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31699.mp4,train
31700,SAMEN-A,45702,45754,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31700.mp4,train
31701,HOND-A,45846,46088,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31701.mp4,train
31703,WG-3,49536,49653,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31703.mp4,train
31707,KIKKER-A,52613,52721,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31707.mp4,train
31710,WG-3,53660,54002,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31710.mp4,train
31712,JUIST-A ,57292,57653,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31712.mp4,train
31713,WG-3,57881,58376,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31713.mp4,train
31716,WG-3,60372,60607,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31716.mp4,train
31718,KIKKER-A,61389,61677,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31718.mp4,train
31721,SAMEN-A,63010,63252,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31721.mp4,train
31725,GOED-B,64727,65035,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31725.mp4,train
31727,LATEN-A,65322,65575,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31727.mp4,train
31728,TERUG-A,65715,65990,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31728.mp4,train
31729,HUIS-B,66156,66458,i041,CVGT_21/CVGT_2104_i041.mp4,CVGT_2104.eaf_31729.mp4,train
31734,MOETEN-A,232,331,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31734.mp4,train
31735,WG-3,421,600,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31735.mp4,train
31736,BEGINNEN-A,704,970,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31736.mp4,train
31737,VERTELLEN-5HANDEN ,1081,1316,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31737.mp4,train
31738,GOED-A,1390,1594,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31738.mp4,train
31739,WG-1,1715,2091,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31739.mp4,train
31740,MAN-B0WANG,2368,2696,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31740.mp4,train
31749,VOORT-A,7518,7752,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31749.mp4,train
31751,OPMERKEN-GOC,8792,8891,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31751.mp4,train
31752,HEBBEN-A,8971,9122,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31752.mp4,train
31754,ZELFDE-A,9461,9573,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31754.mp4,train
31756,WG-2,9829,9900,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31756.mp4,train
31758,STRAAT-BHANDEN,10516,10993,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31758.mp4,train
31760,WG-2,11349,11437,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31760.mp4,train
31763,WG-3,12489,12555,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31763.mp4,train
31764,STRAAT-BHANDEN,12606,12914,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31764.mp4,train
31765,WG-3,12993,13138,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31765.mp4,train
31767,BEWAKEN-A,13930,14277,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31767.mp4,train
31768,NIETS-A,14389,14596,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31768.mp4,train
31770,BINNEN-A,15377,15709,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31770.mp4,train
31772,BEREID-A,16688,16836,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31772.mp4,train
31774,ENVELOPPE-VORM,17190,17575,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31774.mp4,train
31776,GELD-A,17897,18024,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31776.mp4,train
31778,ENVELOPPE-VORM,18895,19103,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31778.mp4,train
31782,TERUG-A,21827,22304,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31782.mp4,train
31784,VOORT-A,24249,24397,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31784.mp4,train
31786,VER-1HAND,24800,25195,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31786.mp4,train
31788,WG-3,25738,25844,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31788.mp4,train
31789,HEBBEN-A,25914,26103,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31789.mp4,train
31790,WG-6,26322,26507,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31790.mp4,train
31792,OPMERKEN-GOC,26883,27297,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31792.mp4,train
31795,ANDER-1OP1,28447,28666,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31795.mp4,train
31796,PERSOON-A,28802,28990,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31796.mp4,train
31797,C_ 2,29088,29401,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31797.mp4,train
31801,KUNNEN-A,30903,30955,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31801.mp4,train
31802,WETEN-A,31035,31123,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31802.mp4,train
31803,NIET-C,31207,31340,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31803.mp4,train
31804,WG-1,31385,31478,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31804.mp4,train
31805,MOETEN-A,31705,31826,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31805.mp4,train
31806,ZIEN-B,31888,32062,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31806.mp4,train
31807,KIJKEN-B,32276,32467,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31807.mp4,train
31808,OPMERKEN-GOC,32655,32890,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31808.mp4,train
31810,KIJKEN-B,33331,33662,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31810.mp4,train
31813,BINNEN-A,35108,35277,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31813.mp4,train
31815,CAFE-A,35598,35990,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31815.mp4,train
31816,NAAR-A,36223,36503,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31816.mp4,train
31818,BINNEN-A,37215,37658,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31818.mp4,train
31819,HEBBEN-A,37995,38182,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31819.mp4,train
31820,MAN-B0WANG,38262,38396,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31820.mp4,train
31821,TER-PLAATSE-YHAND,38450,38670,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31821.mp4,train
31824,TER-PLAATSE-YHAND,39607,39808,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31824.mp4,train
31826,IETS-B,40398,40528,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31826.mp4,train
31829,WG-3,41561,41929,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31829.mp4,train
31832,GOED-A,44054,44182,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31832.mp4,train
31834,NAAR-A,44610,44713,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31834.mp4,train
31835,GOED-A,44798,44901,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31835.mp4,train
31836,AF-A,45065,45259,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31836.mp4,train
31838,ENVELOPPE-VORM,46272,46799,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31838.mp4,train
31839,HEBBEN-A,46892,47127,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31839.mp4,train
31841,MAN-B0WANG,47512,47716,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31841.mp4,train
31842,GOED-A,48253,48844,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31842.mp4,train
31843,AF-A,49131,49323,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31843.mp4,train
31844,GOED-A,49689,49815,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31844.mp4,train
31848,AUTO-RIJDEN-A,51045,51236,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31848.mp4,train
31850,NAAR-A,51874,51988,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31850.mp4,train
31851,AUTO-RIJDEN-A,52143,52395,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31851.mp4,train
31852,VERTREKKEN-A,52500,52738,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31852.mp4,train
31853,NAAR-A,52853,53088,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31853.mp4,train
31855,WG-3,53676,54098,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31855.mp4,train
31856,GOED-A,54263,54445,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31856.mp4,train
31857,OK-A,54517,54667,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31857.mp4,train
31858,SAMEN-A,54836,54974,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31858.mp4,train
31859,AUTO-RIJDEN-A,55033,55220,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31859.mp4,train
31863,AUTO-RIJDEN-A,56877,57052,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31863.mp4,train
31864,C_ 2,57446,57533,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31864.mp4,train
31865,MAN-B0WANG,57579,57714,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31865.mp4,train
31866,AF-A,57917,58076,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31866.mp4,train
31867,WG-3,58260,58464,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31867.mp4,train
31868,AUTO-RIJDEN-A,58884,59204,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31868.mp4,train
31869,OOK-A,59270,59447,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31869.mp4,train
31870,WACHTEN-A,59508,59668,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31870.mp4,train
31872,VERTREKKEN-A,60620,61272,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31872.mp4,train
31874,VOLGEN-A,62481,63378,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31874.mp4,train
31875,WG-3,63411,63573,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31875.mp4,train
31880,NAAR-A,65345,65505,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31880.mp4,train
31882,WG-3,66148,66605,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31882.mp4,train
31888,WETEN-NIET-A,68465,68628,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31888.mp4,train
31889,NAAR-A,68686,68788,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31889.mp4,train
31890,WAAR-A,68857,68945,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31890.mp4,train
31891,ECHT-A,68980,69127,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31891.mp4,train
31893,GEEN-A,69532,69695,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31893.mp4,train
31894,ZEGGEN-A,69825,69938,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31894.mp4,train
31896,BEREID-A,70452,70576,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31896.mp4,train
31897,BEREID-A,70606,70775,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31897.mp4,train
31898,NAAR-A,70977,71194,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31898.mp4,train
31900,AUTO-RIJDEN-A,71517,71668,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31900.mp4,train
31904,WAT-A,74393,74909,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31904.mp4,train
31905,DAN-A,75007,75236,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31905.mp4,train
31907,JA-B,77491,77727,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31907.mp4,train
31909,VERDOMME-VHAND,79180,79415,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31909.mp4,train
31910,WG-1,79506,79610,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31910.mp4,train
31911,BEREID-A,79810,80033,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31911.mp4,train
31913,JUIST-A ,80768,80866,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31913.mp4,train
31914,WG-1,80930,81881,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31914.mp4,train
31916,ECHT-A,82322,82687,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31916.mp4,train
31917,NAAR-A,82717,82802,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31917.mp4,train
31918,TANKEN-A,82859,83090,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31918.mp4,train
31919,ECHT-A,83209,83582,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31919.mp4,train
31920,JA-A,83617,83731,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31920.mp4,train
31921,ECHT-A,83785,84154,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31921.mp4,train
31922,AUTO-RIJDEN-A,84306,84468,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31922.mp4,train
31923,NAAR-A,85034,85260,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31923.mp4,train
31924,TANKEN-A,85393,85691,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31924.mp4,train
31925,TOEVALLIG-A,85778,85971,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31925.mp4,train
31926,MOETEN-A,86044,86192,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31926.mp4,train
31927,TANKEN-A,86255,86432,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31927.mp4,train
31930,MOETEN-A,87443,87580,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31930.mp4,train
31931,TANKEN-A,87656,87869,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31931.mp4,train
31932,WG-3,89045,89144,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31932.mp4,train
31933,TANKEN-A,89253,89628,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31933.mp4,train
31934,MAN-B0WANG,89817,90121,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31934.mp4,train
31935,MOETEN-A,90420,90572,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31935.mp4,train
31936,WG-1,90642,90789,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31936.mp4,train
31937,MOETEN-A,90854,91131,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31937.mp4,train
31938,WG-1,91165,91236,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31938.mp4,train
31939,PLASSEN-MAN,91300,91590,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31939.mp4,train
31941,WG-1,91925,92176,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31941.mp4,train
31942,MAN-B0WANG,92387,92463,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31942.mp4,train
31943,GOED-A,92488,92599,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31943.mp4,train
31945,WG-3,93514,93648,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31945.mp4,train
31947,WG-3,94224,94327,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31947.mp4,train
31949,MAN-B0WANG,94966,95091,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31949.mp4,train
31950,NAAR-A,95160,95250,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31950.mp4,train
31952,WG-3,95470,95576,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31952.mp4,train
31955,HEBBEN-A,97537,97674,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31955.mp4,train
31956,NAAR-A,97705,97810,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31956.mp4,train
31958,PLASSEN-MAN,98137,98745,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31958.mp4,train
31960,WG-3,99141,99295,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31960.mp4,train
31961,AF-A,99366,99540,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31961.mp4,train
31962,AANKOMEN-A,99611,99838,i042,CVGT_21/CVGT_2105_i042.mp4,CVGT_2105.eaf_31962.mp4,train
